exerciciofiscal;uf;subfuncao;Autorizado;Pago;Autorizado_USD;Pago_USD;IDH;Populacao;PIB;Valor_PIB_Agronegocio;Valor_PIB_Agricola;Valor_PIB_Pecuario;%_PIB_Agronegocio;%_PIB_Agricola;%_PIB_Pecuario;Total_Propriedade_Agricola;Populacao_Por_Propriedade;Log_Pop_Por_Propriedade;Norm_Pop_Por_Propriedade;Nao_Recebe_Orientacao_Tecnica;%_Nao_Recebe_Orientacao_Tecnica;Recebe_Orientacao_Tecnica;%_Receber_Orientacao_Tecnica;Governo_Orientacao_Tecnica;Propria_Orientacao_Tecnica;Cooperativas_Orientacao_Tecnica;Empresas_Integradoras_Orientacao_Tecnica;Empresas_Privadas_Orientacao_Tecnica;ONG_Orientacao_Tecnica;Sistema_S_Orientacao_Tecnica;Outra_Origem__Orientacao_Tecnica;tipoacao_CAPEX;tipoacao_OPEX;tipoacao_Operação Especial;regiao_BR;regiao_Centro-Oeste;regiao_Nordeste;regiao_Norte;regiao_Sudeste;regiao_Sul;unidadeorcamentaria_CONAB;unidadeorcamentaria_EMBRAPA;unidadeorcamentaria_INCRA;unidadeorcamentaria_MAPA;unidadeorcamentaria_SFB
2018;SP;Promoção da Produção Agropecuária;67413771.0;1221779.36;18469526.3;334734.0712;0.837;45532653;2210561949.0;442347121.7;329309848.5;113037273.2;0.200106187;0.148971101;0.051135085;188620;241.3988601;2.382735215;1.384157242;111409;0.590653165;77211;0.409346835;18281;36058;19008;5260;1858;195;539;5936;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2018;SUL;Promoção da Produção Agropecuária;2000000.0;191557.75;547945.2055;52481.57534;0.807;29710321;398516816.8;79745680.48;59367489.16;20378191.32;0.200106187;0.148971101;0.051135085;853314;34.81757126;1.541798473;-0.335915059;438669;0.514076881;414645;0.485923119;124015;98051;155171;110162;17735;850;1694;15085;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2018;PR;Promoção da Produção Agropecuária;136659541.0;5248126.69;37440970.14;1437842.929;0.805;11335547;440029402.9;88052605.78;65551664.84;22500940.94;0.200106187;0.148971101;0.051135085;305154;37.14697169;1.569923415;-0.316519609;167655;0.549411117;137499;0.450588883;30044;35223;63410;26217;6099;250;244;4684;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2018;RS;Normatização e Fiscalização;0.0;0.0;0.0;0.0;0.797;11310970;457293957.6;91507349.98;68123584.57;23383765.41;0.200106187;0.148971101;0.051135085;365094;30.98098024;1.491095155;-0.367859937;182811;0.500723101;182283;0.499276899;58551;44802;60144;52534;8968;411;880;7050;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2018;RS;Promoção da Produção Agropecuária;72781298.0;11877831.84;19940081.64;3254200.504;0.797;11310970;457293957.6;91507349.98;68123584.57;23383765.41;0.200106187;0.148971101;0.051135085;365094;30.98098024;1.491095155;-0.367859937;182811;0.500723101;182283;0.499276899;58551;44802;60144;52534;8968;411;880;7050;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2018;SC;Promoção da Produção Agropecuária;62160399.0;7987951.32;17030246.3;2188479.814;0.819;7063804;298227090.0;59677085.7;44427218.09;15249867.61;0.200106187;0.148971101;0.051135085;183066;38.58610556;1.586430948;-0.304536847;88203;0.481809839;94863;0.518190161;35420;18026;31617;31411;2668;189;570;3351;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Abastecimento;1405560000.0;185502029.8;356741116.8;47081733.45;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2019;BR;Administração Geral;522250646.0;387470431.5;132550925.4;98342749.11;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Assistência aos Povos Indígenas;0.0;0.0;0.0;0.0;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Assistência Comunitária;468040642.0;468040642.0;118792041.1;118792041.1;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Defesa Agropecuária;28042456.0;5648381.87;7117374.619;1433599.459;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Defesa Agropecuária;6750000.0;225870.21;1713197.97;57327.46447;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Desenvolvimento Científico;5129360.0;0.0;1301868.02;0.0;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;BR;Desenvolvimento Tecnológico e Engenharia;261229209.0;131479938.8;66301829.7;33370542.84;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;BR;Desenvolvimento Tecnológico e Engenharia;15800000.0;6470513.79;4010152.284;1642262.383;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;BR;Difusão do Conhecimento Científico e Tecnológico;22632842.0;6277668.06;5744376.142;1593316.766;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;BR;Difusão do Conhecimento Científico e Tecnológico;950000.0;630518.09;241116.7513;160029.9721;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;BR;Direitos Individuais, Coletivos e Difusos;630803.0;297139.51;160102.2843;75416.11929;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;BR;Ensino Profissional;8150000.0;2677575.22;2068527.919;679587.6193;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;BR;Extensão Rural;225666996.0;96497805.22;57275887.31;24491828.74;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Meteorologia ;30920650.0;28815120.01;7847880.711;7313482.236;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Meteorologia ;330000.0;299591.84;83756.34518;76038.53807;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Normalização e Qualidade;2764500.0;981072.35;701649.7462;249003.1345;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Normatização e Fiscalização;172301967.0;114176470.6;43731463.71;28978799.64;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Ordenamento Territorial;40022741.0;14040689.74;10158056.09;3563626.838;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;BR;Preservação e Conservação Ambiental;23190462.0;3299206.32;5885904.061;837362.0102;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2019;BR;Promoção Comercial;20045000.0;11340263.06;5087563.452;2878239.355;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Promoção da Produção Agropecuária;976174867.0;23154354.46;247760118.5;5876739.711;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Promoção da Produção Agropecuária;440286331.0;440262129.0;111747799.7;111741657.1;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Proteção e Benefícios ao Trabalhador;268538774.0;245709679.6;68157049.24;62362862.84;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BR;Reforma Agrária;139692284.0;37194562.46;35454894.42;9440244.279;0.774;209496463;352544598.9;72233023.25;51124832.74;21108190.51;0.204890455;0.145016639;0.059873816;5073324;41.29372833;1.615884096;-0.281992178;4047881;0.797875515;1025443;0.202124485;388077;316394;251520;134950;28302;8662;7680;52117;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;DF;Abastecimento;150000.0;0.0;38071.06599;0.0;0.859;3012718;273613711.5;56060837.82;39678540.76;16382297.07;0.204890455;0.145016639;0.059873816;5246;574.2886008;2.759130196;4.155920482;1211;0.230842547;4035;0.769157453;3568;418;218;163;35;7;88;42;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2019;DF;Desenvolvimento Tecnológico e Engenharia;800000.0;0.0;203045.6853;0.0;0.859;3012718;273613711.5;56060837.82;39678540.76;16382297.07;0.204890455;0.145016639;0.059873816;5246;574.2886008;2.759130196;4.155920482;1211;0.230842547;4035;0.769157453;3568;418;218;163;35;7;88;42;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;DF;Extensão Rural;2890000.0;0.0;733502.5381;0.0;0.859;3012718;273613711.5;56060837.82;39678540.76;16382297.07;0.204890455;0.145016639;0.059873816;5246;574.2886008;2.759130196;4.155920482;1211;0.230842547;4035;0.769157453;3568;418;218;163;35;7;88;42;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;DF;Proteção e Benefícios ao Trabalhador;0.0;0.0;0.0;0.0;0.859;3012718;273613711.5;56060837.82;39678540.76;16382297.07;0.204890455;0.145016639;0.059873816;5246;574.2886008;2.759130196;4.155920482;1211;0.230842547;4035;0.769157453;3568;418;218;163;35;7;88;42;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;DF;Reforma Agrária;0.0;0.0;0.0;0.0;0.859;3012718;273613711.5;56060837.82;39678540.76;16382297.07;0.204890455;0.145016639;0.059873816;5246;574.2886008;2.759130196;4.155920482;1211;0.230842547;4035;0.769157453;3568;418;218;163;35;7;88;42;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;GO;Promoção da Produção Agropecuária;12462548.0;0.0;3163083.249;0.0;0.774;7020504;208672491.7;42755001.75;30260983.34;12494018.41;0.204890455;0.145016639;0.059873816;152174;46.13471421;1.664027835;-0.241684337;118755;0.780389554;33419;0.219610446;5515;18797;7421;1902;1286;80;324;1307;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;MS;Promoção da Produção Agropecuária;41271420.0;0.0;10474979.7;0.0;0.777;2709334;106943246.4;21911650.41;15508550.13;6403100.276;0.204890455;0.145016639;0.059873816;71164;38.07169355;1.580602196;-0.308820032;48566;0.682451801;22598;0.317548199;6458;11803;3471;1065;881;73;698;795;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;MT;Extensão Rural;250000.0;0.0;63451.77665;0.0;0.779;3430698;142122028.0;29119446.97;20610058.79;8509388.179;0.204890455;0.145016639;0.059873816;118679;28.90737199;1.461008611;-0.385125567;96681;0.81464286;21998;0.18535714;4967;12592;2083;1754;835;86;347;1087;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;MT;Promoção da Produção Agropecuária;5510000.0;0.0;1398477.157;0.0;0.779;3430698;142122028.0;29119446.97;20610058.79;8509388.179;0.204890455;0.145016639;0.059873816;118679;28.90737199;1.461008611;-0.385125567;96681;0.81464286;21998;0.18535714;4967;12592;2083;1754;835;86;347;1087;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;NDS;Promoção da Produção Agropecuária;1000000.0;908780.0;253807.1066;230654.8223;0.717;56927621;116418444.1;23853027.97;16882611.45;6970416.522;0.204890455;0.145016639;0.059873816;2322719;24.5090435;1.389326363;-0.421747678;2131915;0.917853171;190804;0.082146829;114425;44830;14614;4050;2016;5757;1962;13175;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;AL;Promoção da Produção Agropecuária;4534609.0;0.0;1150915.99;0.0;0.687;3330079;58963728.73;12081105.2;8550721.748;3530383.455;0.204890455;0.145016639;0.059873816;98542;33.79349922;1.528833164;-0.344441862;92457;0.93824968;6085;0.06175032;2619;1989;1009;112;73;43;49;484;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BA;Difusão do Conhecimento Científico e Tecnológico;700000.0;70331.97;177664.9746;17850.75381;0.718;14853512;293240503.6;60082180.18;42524752.17;17557428.01;0.204890455;0.145016639;0.059873816;762848;19.47112924;1.289391139;-0.463695218;704292;0.923240279;58556;0.076759721;24357;17143;8380;2135;940;3544;615;5365;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;BA;Ordenamento Territorial;3200000.0;0.0;812182.7411;0.0;0.718;14853512;293240503.6;60082180.18;42524752.17;17557428.01;0.204890455;0.145016639;0.059873816;762848;19.47112924;1.289391139;-0.463695218;704292;0.923240279;58556;0.076759721;24357;17143;8380;2135;940;3544;615;5365;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;BA;Promoção da Produção Agropecuária;19272940.0;0.0;4891609.137;0.0;0.718;14853512;293240503.6;60082180.18;42524752.17;17557428.01;0.204890455;0.145016639;0.059873816;762848;19.47112924;1.289391139;-0.463695218;704292;0.923240279;58556;0.076759721;24357;17143;8380;2135;940;3544;615;5365;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;CE;Ensino Profissional;0.0;0.0;0.0;0.0;0.744;9129378;163575327.2;33515023.2;23721144.13;9793879.072;0.204890455;0.145016639;0.059873816;394330;23.1516192;1.364581371;-0.433050096;351722;0.891948368;42608;0.108051632;36430;4250;940;172;177;539;186;1184;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;CE;Promoção da Produção Agropecuária;1220774.0;0.0;309841.1168;0.0;0.744;9129378;163575327.2;33515023.2;23721144.13;9793879.072;0.204890455;0.145016639;0.059873816;394330;23.1516192;1.364581371;-0.433050096;351722;0.891948368;42608;0.108051632;36430;4250;940;172;177;539;186;1184;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;MA;Desenvolvimento Tecnológico e Engenharia;100000.0;0.0;25380.71066;0.0;0.694;7040610;97339938.02;19944024.18;14115910.63;5828113.556;0.204890455;0.145016639;0.059873816;219765;32.03699406;1.505651761;-0.359067175;210482;0.957759425;9283;0.042240575;4367;3216;372;400;171;115;185;836;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;MA;Promoção da Produção Agropecuária;3050000.0;0.0;774111.6751;0.0;0.694;7040610;97339938.02;19944024.18;14115910.63;5828113.556;0.204890455;0.145016639;0.059873816;219765;32.03699406;1.505651761;-0.359067175;210482;0.957759425;9283;0.042240575;4367;3216;372;400;171;115;185;836;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;PB;Ensino Profissional;100000.0;0.0;25380.71066;0.0;0.713;3996784;67986073.55;13929697.54;9859111.867;4070585.67;0.204890455;0.145016639;0.059873816;163218;24.48739722;1.388942626;-0.421927913;134932;0.826698036;28286;0.173301964;21673;4980;1211;295;73;444;137;1104;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;PB;Promoção da Produção Agropecuária;11394800.0;150000.0;2892081.218;38071.06599;0.713;3996784;67986073.55;13929697.54;9859111.867;4070585.67;0.204890455;0.145016639;0.059873816;163218;24.48739722;1.388942626;-0.421927913;134932;0.826698036;28286;0.173301964;21673;4980;1211;295;73;444;137;1104;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;PE;Administração Geral;250000.0;0.0;63451.77665;0.0;0.74;9499409;197853378.5;40538268.73;28692031.91;11846236.81;0.204890455;0.145016639;0.059873816;281688;33.72315825;1.52792824;-0.345027547;262693;0.932567238;18995;0.067432762;9750;4954;1392;569;322;889;83;2089;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2019;PE;Promoção da Produção Agropecuária;52831579.0;0.0;13409030.2;0.0;0.74;9499409;197853378.5;40538268.73;28692031.91;11846236.81;0.204890455;0.145016639;0.059873816;281688;33.72315825;1.52792824;-0.345027547;262693;0.932567238;18995;0.067432762;9750;4954;1392;569;322;889;83;2089;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;PE;Reforma Agrária;1000000.0;0.0;253807.1066;0.0;0.74;9499409;197853378.5;40538268.73;28692031.91;11846236.81;0.204890455;0.145016639;0.059873816;281688;33.72315825;1.52792824;-0.345027547;262693;0.932567238;18995;0.067432762;9750;4954;1392;569;322;889;83;2089;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;PI;Ordenamento Territorial;450000.0;0.0;114213.198;0.0;0.706;3272447;52780784.69;10814278.99;7654091.986;3160187.0;0.204890455;0.145016639;0.059873816;245601;13.32424135;1.124642491;-0.514876482;237127;0.965496883;8474;0.034503117;4304;2578;574;105;96;100;263;972;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;PI;Promoção da Produção Agropecuária;3950000.0;0.0;1002538.071;0.0;0.706;3272447;52780784.69;10814278.99;7654091.986;3160187.0;0.204890455;0.145016639;0.059873816;245601;13.32424135;1.124642491;-0.514876482;237127;0.965496883;8474;0.034503117;4304;2578;574;105;96;100;263;972;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;RN;Promoção da Produção Agropecuária;2490000.0;250000.0;631979.6954;63451.77665;0.742;3506853;71336780.17;14616225.34;10345020.08;4271205.263;0.204890455;0.145016639;0.059873816;63452;55.26780874;1.742472246;-0.16563881;53247;0.839169766;10205;0.160830234;5484;3478;522;115;102;71;397;750;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;SE;Promoção da Produção Agropecuária;2880000.0;0.0;730964.467;0.0;0.705;2298549;44689482.88;9156448.477;6480718.594;2675729.883;0.204890455;0.145016639;0.059873816;93275;24.64271241;1.391688509;-0.420634702;84963;0.910887162;8312;0.089112838;5441;2242;214;147;62;12;47;391;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;SE;Reforma Agrária;200000.0;0.0;50761.42132;0.0;0.705;2298549;44689482.88;9156448.477;6480718.594;2675729.883;0.204890455;0.145016639;0.059873816;93275;24.64271241;1.391688509;-0.420634702;84963;0.910887162;8312;0.089112838;5441;2242;214;147;62;12;47;391;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;NOR;Extensão Rural;250000000.0;0.01;63451776.65;0.002538071;0.734;18113187;60060608.1;12305845.32;8709787.507;3596057.809;0.204890455;0.145016639;0.059873816;580613;31.19666112;1.494108115;-0.366064098;520262;0.896056409;60351;0.103943591;40224;14637;2223;1625;822;797;719;2725;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;NOR;Ordenamento Territorial;10430670.0;3924502.34;2647378.173;996066.5838;0.734;18113187;60060608.1;12305845.32;8709787.507;3596057.809;0.204890455;0.145016639;0.059873816;580613;31.19666112;1.494108115;-0.366064098;520262;0.896056409;60351;0.103943591;40224;14637;2223;1625;822;797;719;2725;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2019;AC;Desenvolvimento Tecnológico e Engenharia;700000.0;0.0;177664.9746;0.0;0.739;865422;15630016.94;3202441.281;2266612.52;935828.7611;0.204890455;0.145016639;0.059873816;37356;23.16688082;1.364867565;-0.432923022;33086;0.8856944;4270;0.1143056;2904;953;146;114;19;315;104;175;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Difusão do Conhecimento Científico e Tecnológico;843137.0;12357.66;213994.1624;3136.461929;0.739;865422;15630016.94;3202441.281;2266612.52;935828.7611;0.204890455;0.145016639;0.059873816;37356;23.16688082;1.364867565;-0.432923022;33086;0.8856944;4270;0.1143056;2904;953;146;114;19;315;104;175;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
